0,1,2,3,4,Label
618.0,0.0,0.0,0.0,-0.09384164222873903,0
651.0,0.0,0.0,0.0,0.05339805825242716,0
649.0,0.0,0.0,0.0,-0.003072196620583667,0
610.0,0.0,0.0,0.0,-0.06009244992295837,0
690.0,0.0,0.0,0.0,0.13114754098360648,0
572.0,0.0,0.0,0.0,-0.17101449275362324,0
728.0,0.0,0.0,0.0,0.2727272727272727,0
572.0,0.0,0.0,0.0,-0.2142857142857143,0
728.0,0.0,0.0,0.0,0.2727272727272727,0
572.0,0.0,0.0,0.0,-0.2142857142857143,0
728.0,0.0,0.0,0.0,0.2727272727272727,0
572.0,0.0,0.0,0.0,-0.2142857142857143,0
728.0,0.0,0.0,0.0,0.2727272727272727,0
572.0,0.0,0.0,0.0,-0.2142857142857143,0
728.0,0.0,0.0,0.0,0.2727272727272727,0
572.0,0.0,0.0,0.0,-0.2142857142857143,0
728.0,0.0,0.0,0.0,0.2727272727272727,0
572.0,0.0,0.0,0.0,-0.2142857142857143,0
728.0,0.0,0.0,0.0,0.2727272727272727,0
572.0,0.0,0.0,0.0,-0.2142857142857143,0
728.0,0.0,0.0,0.0,0.2727272727272727,0
572.0,0.0,0.0,0.0,-0.2142857142857143,0
728.0,0.0,0.0,0.0,0.2727272727272727,0
572.0,0.0,0.0,0.0,-0.2142857142857143,0
728.0,0.0,0.0,0.0,0.2727272727272727,0
564.0,0.0,0.0,0.0,-0.22527472527472525,0
736.0,0.0,0.0,0.0,0.3049645390070923,0
546.0,0.0,0.0,0.0,-0.25815217391304346,0
754.0,0.0,0.0,0.0,0.38095238095238093,0
546.0,0.0,0.0,0.0,-0.27586206896551724,0
754.0,0.0,0.0,0.0,0.38095238095238093,0
546.0,0.0,0.0,0.0,-0.27586206896551724,0
754.0,0.0,0.0,0.0,0.38095238095238093,0
546.0,0.0,0.0,0.0,-0.27586206896551724,0
754.0,0.0,0.0,0.0,0.38095238095238093,0
546.0,0.0,0.0,0.0,-0.27586206896551724,0
754.0,0.0,0.0,0.0,0.38095238095238093,0
546.0,0.0,0.0,0.0,-0.27586206896551724,0
754.0,0.0,0.0,0.0,0.38095238095238093,0
546.0,0.0,0.0,0.0,-0.27586206896551724,0
754.0,0.0,0.0,0.0,0.38095238095238093,0
522.0,0.0,0.0,0.0,-0.3076923076923077,0
778.0,0.0,0.0,0.0,0.49042145593869724,0
520.0,0.0,0.0,0.0,-0.3316195372750642,0
780.0,0.0,0.0,0.0,0.5,0
520.0,0.0,0.0,0.0,-0.33333333333333337,0
780.0,0.0,0.0,0.0,0.5,0
520.0,0.0,0.0,0.0,-0.33333333333333337,0
780.0,0.0,0.0,0.0,0.5,0
504.0,0.0,0.0,0.0,-0.3538461538461538,0
796.0,0.0,0.0,0.0,0.5793650793650793,0
486.0,0.0,0.0,0.0,-0.3894472361809045,0
814.0,0.0,0.0,0.0,0.6748971193415638,0
468.0,0.0,0.0,0.0,-0.4250614250614251,0
832.0,0.0,0.0,0.0,0.7777777777777777,0
468.0,0.0,0.0,0.0,-0.4375,0
832.0,0.0,0.0,0.0,0.7777777777777777,0
468.0,0.0,0.0,0.0,-0.4375,0
832.0,0.0,0.0,0.0,0.7777777777777777,0
468.0,0.0,0.0,0.0,-0.4375,0
832.0,0.0,0.0,0.0,0.7777777777777777,0
468.0,0.0,0.0,0.0,-0.4375,0
832.0,0.0,0.0,0.0,0.7777777777777777,0
468.0,0.0,0.0,0.0,-0.4375,0
832.0,0.0,0.0,0.0,0.7777777777777777,0
468.0,0.0,0.0,0.0,-0.4375,0
832.0,0.0,0.0,0.0,0.7777777777777777,0
468.0,0.0,0.0,0.0,-0.4375,0
832.0,0.0,0.0,0.0,0.7777777777777777,0
468.0,0.0,0.0,0.0,-0.4375,0
832.0,0.0,0.0,0.0,0.7777777777777777,0
468.0,0.0,0.0,0.0,-0.4375,0
832.0,0.0,0.0,0.0,0.7777777777777777,0
468.0,0.0,0.0,0.0,-0.4375,0
832.0,0.0,0.0,0.0,0.7777777777777777,0
468.0,0.0,0.0,0.0,-0.4375,0
832.0,0.0,0.0,0.0,0.7777777777777777,0
468.0,0.0,0.0,0.0,-0.4375,0
832.0,0.0,0.0,0.0,0.7777777777777777,0
468.0,0.0,0.0,0.0,-0.4375,0
832.0,0.0,0.0,0.0,0.7777777777777777,0
468.0,0.0,0.0,0.0,-0.4375,0
832.0,0.0,0.0,0.0,0.7777777777777777,0
468.0,0.0,0.0,0.0,-0.4375,0
832.0,0.0,0.0,0.0,0.7777777777777777,0
468.0,0.0,0.0,0.0,-0.4375,0
832.0,0.0,0.0,0.0,0.7777777777777777,0
468.0,0.0,0.0,0.0,-0.4375,0
832.0,0.0,0.0,0.0,0.7777777777777777,0
468.0,0.0,0.0,0.0,-0.4375,0
832.0,0.0,0.0,0.0,0.7777777777777777,0
468.0,0.0,0.0,0.0,-0.4375,0
832.0,0.0,0.0,0.0,0.7777777777777777,0
468.0,0.0,0.0,0.0,-0.4375,0
832.0,0.0,0.0,0.0,0.7777777777777777,0
468.0,0.0,0.0,0.0,-0.4375,0
832.0,0.0,0.0,0.0,0.7777777777777777,0
468.0,0.0,0.0,0.0,-0.4375,0
832.0,0.0,0.0,0.0,0.7777777777777777,0
468.0,0.0,0.0,0.0,-0.4375,0
832.0,0.0,0.0,0.0,0.7777777777777777,0
468.0,0.0,0.0,0.0,-0.4375,0
832.0,0.0,0.0,0.0,0.7777777777777777,0
468.0,0.0,0.0,0.0,-0.4375,0
832.0,0.0,0.0,0.0,0.7777777777777777,0
468.0,0.0,0.0,0.0,-0.4375,0
832.0,0.0,0.0,0.0,0.7777777777777777,0
468.0,0.0,0.0,0.0,-0.4375,0
832.0,0.0,0.0,0.0,0.7777777777777777,0
468.0,0.0,0.0,0.0,-0.4375,0
832.0,0.0,0.0,0.0,0.7777777777777777,0
468.0,0.0,0.0,0.0,-0.4375,0
832.0,0.0,0.0,0.0,0.7777777777777777,0
468.0,0.0,0.0,0.0,-0.4375,0
832.0,0.0,0.0,0.0,0.7777777777777777,0
468.0,0.0,0.0,0.0,-0.4375,0
832.0,0.0,0.0,0.0,0.7777777777777777,0
468.0,0.0,0.0,0.0,-0.4375,0
832.0,0.0,0.0,0.0,0.7777777777777777,0
468.0,0.0,0.0,0.0,-0.4375,0
832.0,0.0,0.0,0.0,0.7777777777777777,0
468.0,0.0,0.0,0.0,-0.4375,0
832.0,0.0,0.0,0.0,0.7777777777777777,0
468.0,0.0,0.0,0.0,-0.4375,0
832.0,0.0,0.0,0.0,0.7777777777777777,0
468.0,0.0,0.0,0.0,-0.4375,0
832.0,0.0,0.0,0.0,0.7777777777777777,0
468.0,0.0,0.0,0.0,-0.4375,0
832.0,0.0,0.0,0.0,0.7777777777777777,0
468.0,0.0,0.0,0.0,-0.4375,0
832.0,0.0,0.0,0.0,0.7777777777777777,0
468.0,0.0,0.0,0.0,-0.4375,0
832.0,0.0,0.0,0.0,0.7777777777777777,0
468.0,0.0,0.0,0.0,-0.4375,0
832.0,0.0,0.0,0.0,0.7777777777777777,0
468.0,0.0,0.0,0.0,-0.4375,0
832.0,0.0,0.0,0.0,0.7777777777777777,0
468.0,0.0,0.0,0.0,-0.4375,0
832.0,0.0,0.0,0.0,0.7777777777777777,0
468.0,0.0,0.0,0.0,-0.4375,0
832.0,0.0,0.0,0.0,0.7777777777777777,0
468.0,0.0,0.0,0.0,-0.4375,0
832.0,0.0,0.0,0.0,0.7777777777777777,0
468.0,0.0,0.0,0.0,-0.4375,0
832.0,0.0,0.0,0.0,0.7777777777777777,0
468.0,0.0,0.0,0.0,-0.4375,0
832.0,0.0,0.0,0.0,0.7777777777777777,0
468.0,0.0,0.0,0.0,-0.4375,0
832.0,0.0,0.0,0.0,0.7777777777777777,0
468.0,0.0,0.0,0.0,-0.4375,0
832.0,0.0,0.0,0.0,0.7777777777777777,0
468.0,0.0,0.0,0.0,-0.4375,0
832.0,0.0,0.0,0.0,0.7777777777777777,0
468.0,0.0,0.0,0.0,-0.4375,0
832.0,0.0,0.0,0.0,0.7777777777777777,0
468.0,0.0,0.0,0.0,-0.4375,0
832.0,0.0,0.0,0.0,0.7777777777777777,0
468.0,0.0,0.0,0.0,-0.4375,0
832.0,0.0,0.0,0.0,0.7777777777777777,0
468.0,0.0,0.0,0.0,-0.4375,0
832.0,0.0,0.0,0.0,0.7777777777777777,0
468.0,0.0,0.0,0.0,-0.4375,0
832.0,0.0,0.0,0.0,0.7777777777777777,0
468.0,0.0,0.0,0.0,-0.4375,0
832.0,0.0,0.0,0.0,0.7777777777777777,0
460.0,0.0,0.0,0.0,-0.4471153846153846,0
840.0,0.0,0.0,0.0,0.826086956521739,0
418.0,0.0,0.0,0.0,-0.5023809523809524,0
882.0,0.0,0.0,0.0,1.1100478468899522,0
374.0,0.0,0.0,0.0,-0.5759637188208617,0
926.0,0.0,0.0,0.0,1.4759358288770055,0
364.0,0.0,0.0,0.0,-0.6069114470842333,0
936.0,0.0,0.0,0.0,1.5714285714285716,0
364.0,0.0,0.0,0.0,-0.6111111111111112,0
936.0,0.0,0.0,0.0,1.5714285714285716,0
364.0,0.0,0.0,0.0,-0.6111111111111112,0
936.0,0.0,0.0,0.0,1.5714285714285716,0
364.0,0.0,0.0,0.0,-0.6111111111111112,0
936.0,0.0,0.0,0.0,1.5714285714285716,0
356.0,0.0,0.0,0.0,-0.6196581196581197,0
944.0,0.0,0.0,0.0,1.6516853932584268,0
338.0,0.0,0.0,0.0,-0.6419491525423728,0
962.0,0.0,0.0,0.0,1.8461538461538463,0
314.0,0.0,0.0,0.0,-0.6735966735966736,0
986.0,0.0,0.0,0.0,2.140127388535032,0
312.0,0.0,0.0,0.0,-0.6835699797160244,0
988.0,0.0,0.0,0.0,2.1666666666666665,0
312.0,0.0,0.0,0.0,-0.6842105263157895,0
988.0,0.0,0.0,0.0,2.1666666666666665,0
304.0,0.0,0.0,0.0,-0.6923076923076923,0
996.0,0.0,0.0,0.0,2.276315789473684,0
286.0,0.0,0.0,0.0,-0.7128514056224899,0
1014.0,0.0,0.0,0.0,2.5454545454545454,0
286.0,0.0,0.0,0.0,-0.717948717948718,0
1014.0,0.0,0.0,0.0,2.5454545454545454,0
277.0,0.0,0.0,0.0,-0.7268244575936884,0
1023.0,0.0,0.0,0.0,2.693140794223827,0
260.0,0.0,0.0,0.0,-0.7458455522971652,0
1040.0,0.0,0.0,0.0,3.0,0
245.0,0.0,0.0,0.0,-0.7644230769230769,0
1055.0,0.0,0.0,0.0,3.3061224489795915,0
215.0,0.0,0.0,0.0,-0.7962085308056872,0
1085.0,0.0,0.0,0.0,4.046511627906977,0
208.0,0.0,0.0,0.0,-0.808294930875576,0
1092.0,0.0,0.0,0.0,4.25,0
208.0,0.0,0.0,0.0,-0.8095238095238095,0
1076.0,0.0,0.0,0.0,4.173076923076923,0
200.0,0.0,0.0,0.0,-0.8141263940520447,0
1066.0,0.0,0.0,0.0,4.33,0
232.0,0.0,0.0,0.0,-0.7823639774859287,0
1066.0,0.0,0.0,0.0,3.594827586206897,0
218.0,0.0,0.0,0.0,-0.7954971857410882,0
1082.0,0.0,0.0,0.0,3.963302752293578,0
200.0,0.0,0.0,0.0,-0.8151571164510166,0
1100.0,0.0,0.0,0.0,4.5,0
174.0,0.0,0.0,0.0,-0.8418181818181818,0
1126.0,0.0,0.0,0.0,5.471264367816092,0
156.0,0.0,0.0,0.0,-0.8614564831261101,0
1121.0,0.0,0.0,0.0,6.185897435897436,0
179.0,0.0,0.0,0.0,-0.840321141837645,0
1046.0,0.0,0.0,0.0,4.843575418994414,0
254.0,0.0,0.0,0.0,-0.75717017208413,0
1040.0,0.0,0.0,0.0,3.094488188976378,0
260.0,0.0,0.0,0.0,-0.75,0
1031.0,0.0,0.0,0.0,2.9653846153846155,0
269.0,0.0,0.0,0.0,-0.7390882638215325,0
995.0,0.0,0.0,0.0,2.6988847583643123,0
274.0,0.0,0.0,0.0,-0.7246231155778895,0
1019.0,0.0,0.0,0.0,2.718978102189781,0
236.0,0.0,0.0,0.0,-0.7684003925417076,0
1056.0,0.0,0.0,0.0,3.4745762711864403,0
216.0,0.0,0.0,0.0,-0.7954545454545454,0
1066.0,0.0,0.0,0.0,3.935185185185185,0
234.0,0.0,0.0,0.0,-0.7804878048780488,0
1066.0,0.0,0.0,0.0,3.5555555555555554,0
234.0,0.0,0.0,0.0,-0.7804878048780488,0
1042.0,0.0,0.0,0.0,3.452991452991453,0
258.0,0.0,0.0,0.0,-0.7523992322456814,0
1040.0,0.0,0.0,0.0,3.0310077519379846,0
260.0,0.0,0.0,0.0,-0.75,0
1040.0,0.0,0.0,0.0,3.0,0
260.0,0.0,0.0,0.0,-0.75,0
1040.0,0.0,0.0,0.0,3.0,0
260.0,0.0,0.0,0.0,-0.75,0
1032.0,0.0,0.0,0.0,2.9692307692307693,0
268.0,0.0,0.0,0.0,-0.7403100775193798,0
998.0,0.0,0.0,0.0,2.7238805970149254,0
302.0,0.0,0.0,0.0,-0.6973947895791583,0
988.0,0.0,0.0,0.0,2.271523178807947,0
312.0,0.0,0.0,0.0,-0.6842105263157895,0
988.0,0.0,0.0,0.0,2.1666666666666665,0
312.0,0.0,0.0,0.0,-0.6842105263157895,0
988.0,0.0,0.0,0.0,2.1666666666666665,0
312.0,0.0,0.0,0.0,-0.6842105263157895,0
988.0,0.0,0.0,0.0,2.1666666666666665,0
312.0,0.0,0.0,0.0,-0.6842105263157895,0
988.0,0.0,0.0,0.0,2.1666666666666665,0
312.0,0.0,0.0,0.0,-0.6842105263157895,0
988.0,0.0,0.0,0.0,2.1666666666666665,0
312.0,0.0,0.0,0.0,-0.6842105263157895,0
988.0,0.0,0.0,0.0,2.1666666666666665,0
312.0,0.0,0.0,0.0,-0.6842105263157895,0
988.0,0.0,0.0,0.0,2.1666666666666665,0
312.0,0.0,0.0,0.0,-0.6842105263157895,0
988.0,0.0,0.0,0.0,2.1666666666666665,0
312.0,0.0,0.0,0.0,-0.6842105263157895,0
988.0,0.0,0.0,0.0,2.1666666666666665,0
312.0,0.0,0.0,0.0,-0.6842105263157895,0
988.0,0.0,0.0,0.0,2.1666666666666665,0
312.0,0.0,0.0,0.0,-0.6842105263157895,0
988.0,0.0,0.0,0.0,2.1666666666666665,0
312.0,0.0,0.0,0.0,-0.6842105263157895,0
988.0,0.0,0.0,0.0,2.1666666666666665,0
312.0,0.0,0.0,0.0,-0.6842105263157895,0
988.0,0.0,0.0,0.0,2.1666666666666665,0
312.0,0.0,0.0,0.0,-0.6842105263157895,0
988.0,0.0,0.0,0.0,2.1666666666666665,0
312.0,0.0,0.0,0.0,-0.6842105263157895,0
988.0,0.0,0.0,0.0,2.1666666666666665,0
312.0,0.0,0.0,0.0,-0.6842105263157895,0
988.0,0.0,0.0,0.0,2.1666666666666665,0
312.0,0.0,0.0,0.0,-0.6842105263157895,0
988.0,0.0,0.0,0.0,2.1666666666666665,0
312.0,0.0,0.0,0.0,-0.6842105263157895,0
988.0,0.0,0.0,0.0,2.1666666666666665,0
312.0,0.0,0.0,0.0,-0.6842105263157895,0
988.0,0.0,0.0,0.0,2.1666666666666665,0
312.0,0.0,0.0,0.0,-0.6842105263157895,0
988.0,0.0,0.0,0.0,2.1666666666666665,0
312.0,0.0,0.0,0.0,-0.6842105263157895,0
972.0,0.0,0.0,0.0,2.1153846153846154,0
328.0,0.0,0.0,0.0,-0.6625514403292181,0
962.0,0.0,0.0,0.0,1.9329268292682928,0
338.0,0.0,0.0,0.0,-0.6486486486486487,0
962.0,0.0,0.0,0.0,1.8461538461538463,0
338.0,0.0,0.0,0.0,-0.6486486486486487,0
962.0,0.0,0.0,0.0,1.8461538461538463,0
338.0,0.0,0.0,0.0,-0.6486486486486487,0
962.0,0.0,0.0,0.0,1.8461538461538463,0
338.0,0.0,0.0,0.0,-0.6486486486486487,0
962.0,0.0,0.0,0.0,1.8461538461538463,0
338.0,0.0,0.0,0.0,-0.6486486486486487,0
938.0,0.0,0.0,0.0,1.775147928994083,0
362.0,0.0,0.0,0.0,-0.6140724946695095,0
893.0,0.0,0.0,0.0,1.4668508287292816,0
407.0,0.0,0.0,0.0,-0.5442329227323628,0
884.0,0.0,0.0,0.0,1.171990171990172,0
416.0,0.0,0.0,0.0,-0.5294117647058824,0
884.0,0.0,0.0,0.0,1.125,0
416.0,0.0,0.0,0.0,-0.5294117647058824,0
876.0,0.0,0.0,0.0,1.1057692307692308,0
424.0,0.0,0.0,0.0,-0.5159817351598174,0
842.0,0.0,0.0,0.0,0.9858490566037736,0
458.0,0.0,0.0,0.0,-0.4560570071258907,0
832.0,0.0,0.0,0.0,0.8165938864628821,0
468.0,0.0,0.0,0.0,-0.4375,0
832.0,0.0,0.0,0.0,0.7777777777777777,0
468.0,0.0,0.0,0.0,-0.4375,0
832.0,0.0,0.0,0.0,0.7777777777777777,0
468.0,0.0,0.0,0.0,-0.4375,0
832.0,0.0,0.0,0.0,0.7777777777777777,0
468.0,0.0,0.0,0.0,-0.4375,0
832.0,0.0,0.0,0.0,0.7777777777777777,0
468.0,0.0,0.0,0.0,-0.4375,0
832.0,0.0,0.0,0.0,0.7777777777777777,0
468.0,0.0,0.0,0.0,-0.4375,0
832.0,0.0,0.0,0.0,0.7777777777777777,0
468.0,0.0,0.0,0.0,-0.4375,0
832.0,0.0,0.0,0.0,0.7777777777777777,0
468.0,0.0,0.0,0.0,-0.4375,0
832.0,0.0,0.0,0.0,0.7777777777777777,0
468.0,0.0,0.0,0.0,-0.4375,0
832.0,0.0,0.0,0.0,0.7777777777777777,0
468.0,0.0,0.0,0.0,-0.4375,0
832.0,0.0,0.0,0.0,0.7777777777777777,0
468.0,0.0,0.0,0.0,-0.4375,0
832.0,0.0,0.0,0.0,0.7777777777777777,0
468.0,0.0,0.0,0.0,-0.4375,0
832.0,0.0,0.0,0.0,0.7777777777777777,0
468.0,0.0,0.0,0.0,-0.4375,0
832.0,0.0,0.0,0.0,0.7777777777777777,0
468.0,0.0,0.0,0.0,-0.4375,0
832.0,0.0,0.0,0.0,0.7777777777777777,0
468.0,0.0,0.0,0.0,-0.4375,0
832.0,0.0,0.0,0.0,0.7777777777777777,0
468.0,0.0,0.0,0.0,-0.4375,0
832.0,0.0,0.0,0.0,0.7777777777777777,0
468.0,0.0,0.0,0.0,-0.4375,0
832.0,0.0,0.0,0.0,0.7777777777777777,0
468.0,0.0,0.0,0.0,-0.4375,0
832.0,0.0,0.0,0.0,0.7777777777777777,0
468.0,0.0,0.0,0.0,-0.4375,0
832.0,0.0,0.0,0.0,0.7777777777777777,0
468.0,0.0,0.0,0.0,-0.4375,0
832.0,0.0,0.0,0.0,0.7777777777777777,0
468.0,0.0,0.0,0.0,-0.4375,0
832.0,0.0,0.0,0.0,0.7777777777777777,0
468.0,0.0,0.0,0.0,-0.4375,0
832.0,0.0,0.0,0.0,0.7777777777777777,0
468.0,0.0,0.0,0.0,-0.4375,0
832.0,0.0,0.0,0.0,0.7777777777777777,0
468.0,0.0,0.0,0.0,-0.4375,0
832.0,0.0,0.0,0.0,0.7777777777777777,0
468.0,0.0,0.0,0.0,-0.4375,0
832.0,0.0,0.0,0.0,0.7777777777777777,0
468.0,0.0,0.0,0.0,-0.4375,0
832.0,0.0,0.0,0.0,0.7777777777777777,0
468.0,0.0,0.0,0.0,-0.4375,0
832.0,0.0,0.0,0.0,0.7777777777777777,0
468.0,0.0,0.0,0.0,-0.4375,0
832.0,0.0,0.0,0.0,0.7777777777777777,0
468.0,0.0,0.0,0.0,-0.4375,0
832.0,0.0,0.0,0.0,0.7777777777777777,0
468.0,0.0,0.0,0.0,-0.4375,0
832.0,0.0,0.0,0.0,0.7777777777777777,0
468.0,0.0,0.0,0.0,-0.4375,0
832.0,0.0,0.0,0.0,0.7777777777777777,0
468.0,0.0,0.0,0.0,-0.4375,0
832.0,0.0,0.0,0.0,0.7777777777777777,0
468.0,0.0,0.0,0.0,-0.4375,0
832.0,0.0,0.0,0.0,0.7777777777777777,0
468.0,0.0,0.0,0.0,-0.4375,0
